,index,State,Education,EmploymentStatus,Marital Status,Gender,Customer Lifetime Value,Number of Open Complaints,Months Since Policy Inception,Monthly Premium Auto,Location Code
1569,2166,20,5,10,2,20,10484.91535,0,93,89,1
1570,2169,20,4,40,3,10,21274.34205,0,38,79,3
1571,2170,40,3,10,3,10,5838.89915,0,85,73,2
1572,2171,20,3,10,3,20,2677.495763,0,17,66,2
1573,2172,20,3,10,1,10,2374.798861,0,48,61,3
1574,2174,20,5,10,3,10,2427.770513,0,13,62,3
1575,2175,30,3,10,3,20,7294.40195,0,20,90,3
1576,2177,30,2,10,2,20,2811.956395,1,64,71,3
1577,2179,10,1,10,3,20,6446.918637,0,79,80,3
1578,2180,20,1,10,2,20,8427.172486,1,21,215,3
1579,2181,20,3,10,2,20,5290.127299,0,91,66,3
1580,2182,30,5,10,2,20,5592.455266,0,26,70,3
1581,2184,20,5,10,1,10,13623.62257,4,85,126,2
1582,2188,30,1,10,2,20,9043.678095,0,64,113,3
1583,2189,20,3,10,1,20,4369.041685,1,76,116,1
1584,2190,30,5,10,1,20,51337.90677,1,47,164,1
1585,2191,20,5,10,2,20,28699.89392,0,52,91,1
1586,2195,20,4,10,1,20,14727.50526,0,36,73,2
1587,2197,50,4,10,2,10,3436.134281,0,43,88,1
1588,2198,30,5,10,3,20,8355.774443,0,49,70,1
1589,2199,30,1,10,3,10,3412.566597,0,42,87,2
1590,2200,20,2,10,2,10,6185.337641,0,36,80,1
1591,2201,30,5,10,2,20,8456.722498,0,75,70,1
1592,2205,10,5,10,3,20,2539.990699,0,94,63,3
1593,2206,20,5,10,3,20,8456.455313,0,72,105,2
1594,2207,30,1,10,3,10,26576.31541,0,30,110,1
1595,2208,20,3,10,2,10,10963.95723,0,91,276,3
1596,2209,20,1,30,3,10,9671.98323,0,29,87,3
1597,2211,10,5,10,3,10,8595.146838,0,98,73,3
1598,2212,20,1,10,3,10,5532.753182,0,92,69,2
1599,2213,10,1,10,3,20,9371.773682,0,10,117,2
1600,2214,20,4,10,3,20,3975.321516,4,27,101,2
1601,2215,10,2,10,1,20,4456.016549,1,70,114,1
1602,2216,10,5,30,1,10,3495.891476,0,8,97,3
1603,2217,40,5,10,2,10,8512.13221,0,70,106,3
1604,2219,10,5,40,2,20,13523.12989,0,10,121,1
1605,2221,30,5,10,1,10,7320.98824,0,48,61,3
1606,2223,50,1,10,3,20,5123.484988,0,92,64,2
1607,2224,40,1,10,3,10,9050.756606,0,43,113,3
1608,2225,10,3,10,2,10,10963.95723,0,91,276,3
1609,2228,30,5,10,1,10,9875.092794,0,70,87,1
1610,2229,30,1,10,3,10,6928.601611,2,86,180,1
1611,2230,20,1,10,2,10,14318.44839,1,39,186,3
1612,2231,30,1,10,3,10,5107.071054,0,80,64,1
1613,2232,30,3,10,3,20,17223.89108,0,4,107,3
1614,2233,40,3,10,3,20,7516.831717,0,77,94,1
1615,2234,40,5,10,3,10,5389.499465,0,93,136,1
1616,2238,30,1,10,3,10,7986.191274,0,3,100,2
1617,2239,40,3,10,2,10,6503.219978,3,82,88,1
1618,2241,50,3,10,1,20,2514.59196,0,58,65,1
1619,2243,10,5,10,3,10,4809.21696,0,52,61,3
1620,2244,50,5,10,1,20,9696.548818,0,5,123,2
1621,2246,40,3,10,3,20,2858.452328,0,96,71,1
1622,2247,30,3,10,3,20,5233.949019,0,7,65,2
1623,2250,10,3,40,3,20,5652.72374,0,36,74,2
1624,2251,10,5,10,1,10,2345.262087,0,61,61,3
1625,2252,20,1,10,3,20,19688.31898,0,66,69,2
1626,2253,30,5,10,1,20,7247.206475,0,31,92,3
1627,2254,40,5,10,1,10,6085.304178,2,14,82,3
1628,2255,30,4,10,2,10,5480.070226,0,38,69,1
1629,2256,10,1,10,2,10,6876.309925,0,76,86,3
1630,2257,10,4,10,3,10,5368.887709,0,2,67,3
1631,2258,20,3,10,3,10,8283.066678,0,15,103,3
1632,2259,50,1,30,3,10,5384.671725,0,32,72,3
1633,2260,20,5,40,3,10,3508.569533,1,96,98,3
1634,2261,30,1,10,2,20,8427.172486,1,21,215,3
1635,2262,30,5,10,3,10,4553.809528,0,77,113,2
1636,2263,20,5,30,3,20,4318.433036,0,35,110,3
1637,2264,20,2,10,3,10,14091.19449,0,64,116,1
1638,2265,40,5,30,3,20,8693.631249,1,70,118,3
1639,2266,20,5,10,3,10,6661.181553,0,63,166,1
1640,2267,50,2,10,3,10,2654.380994,1,93,66,1
1641,2268,20,3,10,3,20,4428.031583,0,62,110,2
1642,2269,40,3,10,3,20,5738.277584,0,37,71,2
1643,2271,30,3,10,3,10,4425.905071,0,76,110,3
1644,2272,10,2,10,1,20,2574.020376,0,73,65,1
1645,2273,30,5,10,3,10,2832.513487,0,17,72,3
1646,2274,30,3,10,1,20,4876.315707,0,45,62,3
1647,2275,50,2,10,3,20,5181.620895,0,80,64,3
1648,2276,20,5,10,3,20,5947.215835,0,19,74,3
1649,2279,30,3,10,3,10,5558.304507,0,92,70,3
1650,2280,50,3,10,3,20,8109.364607,0,77,68,3
1651,2281,10,5,10,3,10,15638.57599,3,82,102,2
1652,2282,20,3,10,2,20,8334.317162,1,85,69,3
1653,2283,50,3,30,3,10,10418.31143,0,4,91,3
1654,2285,10,2,10,3,20,9403.875138,0,73,117,2
1655,2286,10,1,10,3,20,16985.49688,0,71,212,3
1656,2287,10,5,10,3,20,21101.21422,0,66,106,3
1657,2288,40,1,10,2,20,2914.955295,0,51,74,3
1658,2289,40,2,10,3,20,8593.866533,0,4,105,3
1659,2290,20,5,10,3,10,6861.745956,0,43,87,2
1660,2291,20,5,10,3,20,2680.900678,0,96,67,2
1661,2292,10,2,10,3,10,15797.98978,0,54,199,2
1662,2293,30,2,10,3,20,2863.312165,0,45,71,3
1663,2294,50,3,10,3,10,30061.69259,0,86,249,3
1664,2295,10,2,10,3,10,10682.7619,3,77,134,1
1665,2298,20,3,10,1,10,13776.74135,0,89,116,1
1666,2299,20,1,10,3,20,17263.64048,0,2,61,1
1667,2300,10,3,10,3,20,4669.22664,0,80,116,3
1668,2301,30,5,10,3,20,4673.196379,0,36,117,3
1669,2302,10,5,10,2,20,4347.591949,0,29,109,2
1670,2303,30,5,10,3,20,33873.18123,0,79,105,2
1671,2304,30,5,10,2,20,9100.787395,0,68,117,3
1672,2306,20,5,10,3,20,2628.468543,2,54,66,3
1673,2307,20,3,10,3,10,7193.101159,0,53,91,1
1674,2308,50,2,10,3,20,5039.869278,3,68,128,1
1675,2312,10,2,10,3,10,3237.996209,3,72,83,2
1676,2314,30,5,10,1,20,22217.96796,0,7,187,3
1677,2316,20,5,10,3,10,4330.38602,0,18,107,3
1678,2319,30,2,40,3,10,5348.071007,0,49,69,3
1679,2321,20,3,10,2,20,6622.05254,2,27,84,1
1680,2324,20,1,10,3,10,2545.518369,0,30,64,3
1681,2325,30,2,10,3,20,5004.583872,1,56,63,2
1682,2326,50,5,10,3,20,2899.702858,0,55,72,3
1683,2327,30,3,10,3,10,6767.806751,0,8,86,3
1684,2329,20,5,10,3,10,8184.691323,0,86,68,3
1685,2334,40,3,10,1,10,5004.135361,0,93,64,1
1686,2335,10,1,10,2,20,4794.931261,0,85,122,1
1687,2336,30,4,40,2,10,26730.06042,0,58,240,3
1688,2337,10,3,10,3,10,4260.765808,0,4,106,1
1689,2338,30,5,10,3,10,15477.27854,0,86,196,3
1690,2339,30,5,10,3,10,5126.836814,0,56,64,2
1691,2342,20,1,10,1,10,9775.816061,0,98,123,2
1692,2345,10,1,10,1,10,3319.620511,4,83,89,1
1693,2346,20,1,40,1,10,6529.431827,2,30,67,3
1694,2348,20,5,10,3,20,2839.808041,0,4,71,3
1695,2350,20,5,10,3,20,15031.5645,0,7,189,3
1696,2351,30,1,10,3,20,5055.902381,1,28,63,2
1697,2353,30,5,30,1,20,8300.70769,0,40,113,3
1698,2354,10,5,10,3,20,2516.103555,0,61,62,1
1699,2355,30,3,10,1,20,2749.407985,2,95,70,3
1700,2356,30,1,10,3,10,8071.334962,0,43,101,1
1701,2358,20,3,10,3,10,7285.030983,0,48,61,3
1702,2359,50,1,10,1,20,4118.588554,0,79,103,3
1703,2360,20,1,10,3,20,5293.368089,0,71,134,2
1704,2361,30,3,10,3,10,13265.96256,0,6,67,1
1705,2363,30,5,10,3,10,9816.528302,0,7,62,1
1706,2364,50,5,10,3,20,21914.40548,0,36,181,1
1707,2365,20,1,10,3,10,5143.88351,1,96,66,2
1708,2366,40,5,10,3,10,3136.698216,0,94,79,3
1709,2369,40,5,10,2,20,11516.40557,0,72,73,1
1710,2370,20,1,10,3,20,15025.19126,0,27,76,1
1711,2371,40,3,30,3,20,4013.849907,0,67,106,3
1712,2372,20,5,40,1,10,3288.825448,2,0,99,3
1713,2373,10,2,30,2,20,13736.1325,0,79,181,3
1714,2374,40,3,10,3,10,3890.87081,0,90,96,2
1715,2375,20,1,10,3,20,5701.277221,1,7,72,3
1716,2376,10,3,30,3,10,2590.214327,0,93,68,3
1717,2377,20,5,10,3,20,3223.331519,0,4,80,1
1718,2379,30,5,10,3,10,6532.010543,1,2,84,3
1719,2382,10,3,10,3,20,2702.380487,1,86,68,3
1720,2383,10,2,10,2,20,23207.24981,0,42,115,2
1721,2384,20,3,10,1,20,3347.028677,0,13,85,3
1722,2386,20,5,10,3,20,11793.12528,0,6,100,2
1723,2387,30,5,10,3,20,2965.71995,0,31,74,3
1724,2388,30,1,10,1,20,5646.323845,0,40,72,3
1725,2389,10,3,10,3,20,2452.491364,1,58,62,3
1726,2390,10,5,10,3,10,5953.213546,0,99,74,1
1727,2391,30,1,10,3,10,12883.81001,0,30,109,2
1728,2392,50,3,10,3,10,2471.528431,0,55,61,1
1729,2393,10,1,10,3,20,2927.07045,0,47,73,3
1730,2394,30,3,10,2,10,8400.788878,0,90,72,3
1731,2395,40,3,10,3,20,2729.126448,0,20,68,3
1732,2397,20,3,10,2,10,2493.591571,3,89,68,1
1733,2398,30,1,10,3,10,4170.572119,0,39,106,2
1734,2399,30,1,10,3,10,4908.207958,0,12,62,3
1735,2401,20,3,30,3,20,2682.423898,0,66,69,2
1736,2402,40,1,10,3,10,10003.24729,1,64,84,3
1737,2403,10,1,10,1,20,13094.60875,0,71,108,1
1738,2404,50,2,10,3,10,5719.785738,1,39,71,3
1739,2405,20,2,10,3,20,9393.968332,0,37,117,3
1740,2406,10,2,10,3,10,3433.82408,0,20,85,1
1741,2407,30,5,10,3,10,4932.878744,0,35,61,2
1742,2408,30,5,10,3,10,13610.10746,0,35,114,3
1743,2409,20,2,30,2,10,2913.323811,1,2,79,3
1744,2410,30,3,10,3,20,5111.304579,0,13,63,3
1745,2411,30,3,10,3,10,4540.381153,0,86,113,3
1746,2412,10,1,30,3,10,5598.273622,0,62,72,3
1747,2413,20,3,10,3,10,9638.066778,1,2,61,1
1748,2417,20,3,10,2,10,19927.63513,3,87,66,1
1749,2418,30,5,10,3,10,5815.261714,0,38,72,1
1750,2421,10,3,10,3,20,8595.982289,1,7,71,1
1751,2423,30,3,10,3,20,4916.303715,0,94,122,1
1752,2424,10,3,10,3,10,8935.274872,0,99,225,3
1753,2425,30,1,10,3,20,5433.214031,4,51,71,2
1754,2427,30,2,30,2,20,5714.165863,0,83,74,3
1755,2428,40,3,10,3,20,10097.68732,3,65,86,3
1756,2429,20,1,40,3,20,4726.869327,0,49,124,3
1757,2430,10,5,30,3,10,7079.790277,0,22,63,3
1758,2431,40,1,10,3,10,5395.434909,0,38,137,3
1759,2432,20,1,10,3,20,9452.996411,0,61,117,3
1760,2433,20,3,10,2,20,5284.312599,0,74,67,2
1761,2434,30,3,10,2,20,20215.3918,0,42,63,1
1762,2436,30,5,10,3,20,19884.91592,0,40,62,2
1763,2437,30,4,10,3,20,4014.453113,0,17,99,3
1764,2438,50,2,10,1,10,2540.689797,0,35,65,1
1765,2439,50,3,10,3,20,27382.81893,0,29,76,1
1766,2440,40,1,30,3,10,4875.31604,2,64,70,3
1767,2444,30,1,10,2,10,4974.801539,3,68,65,3
1768,2445,20,1,10,2,10,2404.917967,0,71,61,2
1769,2446,20,1,10,3,10,3032.816016,0,97,76,1
1770,2447,20,1,10,3,20,2891.272351,0,19,71,1
1771,2448,30,1,10,3,20,15261.41386,0,50,127,3
1772,2449,10,1,10,1,20,5015.009472,0,15,130,3
1773,2450,30,1,10,3,10,5325.394799,0,84,66,2
1774,2451,50,5,10,1,20,5291.395332,0,85,66,3
1775,2452,10,3,10,3,20,16107.19004,0,92,199,2
1776,2453,10,1,10,3,10,7605.637524,1,68,192,3
1777,2454,10,5,10,3,20,3065.365332,0,65,77,3
1778,2455,30,5,10,3,20,6245.575806,1,15,78,1
1779,2456,30,3,10,1,20,9406.381948,0,27,117,1
1780,2459,20,5,10,3,10,4686.469674,0,83,118,3
1781,2460,10,5,10,3,20,8869.619888,0,28,110,1
1782,2462,20,5,10,3,10,24178.68478,0,67,201,3
1783,2463,20,5,10,2,10,7951.777533,0,72,100,1
1784,2464,30,4,10,3,10,6762.082924,0,17,85,1
1785,2466,10,3,10,2,20,5908.16294,0,33,74,2
1786,2469,50,5,10,1,10,22332.43946,0,3,97,3
1787,2470,30,3,10,3,10,5838.89915,0,85,73,2
1788,2472,10,5,10,2,20,8012.841201,0,45,102,3
1789,2473,20,1,10,2,20,9217.978125,0,87,119,3
1790,2475,40,5,10,3,20,3588.87609,0,99,89,2
1791,2476,20,4,10,2,10,3954.538361,1,78,102,1
1792,2477,30,5,10,2,10,3230.576665,0,41,81,2
1793,2479,30,5,10,2,20,2776.582901,0,31,71,2
1794,2481,10,1,10,2,10,28421.57022,0,56,245,2
1795,2483,10,3,10,2,10,3895.961837,0,81,98,3
1796,2484,10,1,10,3,10,4247.683347,0,42,106,2
1797,2488,40,1,10,2,20,33473.34946,0,95,106,3
1798,2490,10,1,10,3,20,9320.284812,0,22,118,3
1799,2491,50,5,10,3,10,3312.323945,0,1,84,3
1800,2493,50,5,10,3,20,8214.602384,0,48,68,2
1801,2496,20,1,10,2,10,7769.841954,0,85,193,3
1802,2497,20,4,10,3,10,3911.118202,0,59,97,2
1803,2498,10,3,10,3,20,2731.520409,0,9,68,2
1804,2500,20,2,10,3,10,5875.038074,0,87,73,2
1805,2501,20,3,10,3,10,6188.379423,0,33,77,3
1806,2502,10,1,30,3,20,4506.577736,0,45,116,3
1807,2503,10,4,10,3,20,10548.53703,1,62,131,3
1808,2504,20,1,10,2,20,35203.57475,0,69,295,3
1809,2505,30,5,40,3,20,8193.750001,2,53,111,1
1810,2506,30,1,10,3,20,5313.436344,0,11,131,1
1811,2507,30,5,10,2,20,4379.770178,0,76,111,1
1812,2508,20,1,40,3,10,20885.55547,0,19,81,3
1813,2510,30,3,10,3,20,5461.548993,0,0,69,3
1814,2511,30,3,10,1,20,2570.235172,0,48,65,3
1815,2513,30,5,10,3,20,5394.000979,0,62,68,2
1816,2515,50,1,10,3,10,25360.10404,0,83,108,3
1817,2516,40,3,10,3,20,4374.038985,3,70,113,1
1818,2518,20,5,10,2,20,4590.811214,0,20,118,2
1819,2520,30,2,10,1,10,9075.768214,0,23,116,1
1820,2521,10,1,10,1,20,8133.157212,0,58,70,3
1821,2522,20,1,40,3,20,2869.301319,0,11,73,1
1822,2524,40,5,10,1,20,2606.186321,0,78,67,3
1823,2525,30,5,10,3,20,7764.273102,0,6,191,1
1824,2526,40,3,10,3,10,18380.39026,0,67,92,2
1825,2528,50,3,10,3,10,9191.672825,0,83,114,3
1826,2529,30,5,10,3,20,9581.281433,0,97,119,3
1827,2530,10,1,10,1,10,7532.262392,0,67,98,1
1828,2533,10,1,10,3,20,15016.18511,0,84,187,1
1829,2534,30,4,10,3,10,3087.249746,0,19,77,2
1830,2535,10,5,10,2,20,5480.701059,0,37,70,3
1831,2537,20,1,10,3,10,8543.247323,0,20,106,1
1832,2538,30,5,10,3,20,5380.898636,0,13,67,3
1833,2540,40,5,10,2,20,36946.06393,1,88,116,3
1834,2541,40,3,10,3,20,3314.55133,0,8,83,1
1835,2543,40,3,10,3,20,5597.12496,0,50,139,3
1836,2544,40,2,10,3,20,2540.551456,0,78,63,2
1837,2545,30,5,10,3,10,2939.330187,0,77,73,1
1838,2546,30,1,10,3,20,16068.34838,0,15,199,3
1839,2547,20,5,10,3,10,7360.873696,2,76,186,3
1840,2548,30,3,10,3,10,2700.985899,0,58,67,1
1841,2551,20,3,10,3,20,9928.874825,0,49,123,3
1842,2552,10,1,30,3,10,2399.17815,0,73,64,3
1843,2553,50,1,10,3,10,3402.777293,1,40,85,3
1844,2554,30,5,10,3,10,8711.302422,0,75,109,2
1845,2555,30,3,10,2,10,4358.762008,1,27,109,3
1846,2556,10,2,10,3,10,2551.226692,0,67,63,3
1847,2557,10,1,10,3,20,5642.747998,2,21,71,2
1848,2559,20,4,10,1,20,2842.025913,3,1,72,1
1849,2560,30,3,10,1,20,8791.444942,0,51,112,2
1850,2561,40,5,10,3,10,8268.272933,3,61,70,3
1851,2562,20,3,10,3,20,8581.637267,0,35,71,2
1852,2563,10,3,10,3,10,5244.40475,0,27,130,1
1853,2564,40,1,10,3,20,8509.019846,0,17,106,2
1854,2565,30,5,10,3,10,4743.615503,0,23,119,3
1855,2566,40,1,10,3,10,22754.66137,0,30,115,1
1856,2568,20,5,30,3,10,6966.319103,0,7,90,2
1857,2569,10,3,10,3,20,21205.37785,0,16,76,3
1858,2570,40,2,10,1,20,4271.200049,0,43,110,1
1859,2571,30,1,10,3,20,5580.818466,0,0,69,3
1860,2573,20,5,10,3,20,2709.539796,0,98,68,3
1861,2574,10,5,10,3,10,2890.338106,0,78,73,3
1862,2575,20,5,10,3,10,6403.577368,0,2,82,3
1863,2576,30,1,10,2,20,5981.381645,0,94,74,3
1864,2577,30,3,10,3,20,6225.022266,2,81,79,2
1865,2578,30,1,10,2,20,8496.358981,0,87,106,1
1866,2579,10,1,10,3,20,10213.99111,0,60,127,1
1867,2581,40,2,10,3,20,5741.696078,0,89,71,2
1868,2583,30,5,40,2,10,12624.96121,0,78,115,3
1869,2584,30,1,10,3,10,8382.478392,0,38,71,3
1870,2585,10,5,10,3,10,4964.666365,0,57,62,3
1871,2586,30,1,10,3,20,2871.437451,0,90,72,3
1872,2588,20,3,30,1,20,2482.411991,0,29,67,3
1873,2591,40,1,10,2,10,6091.89923,0,75,78,3
1874,2592,30,1,10,1,20,5015.009472,0,15,130,3
1875,2593,20,3,10,3,20,9035.671134,0,44,113,3
1876,2594,40,5,40,3,20,4381.880534,0,84,115,2
1877,2597,30,5,10,1,10,2347.048112,1,29,62,2
1878,2599,50,2,10,2,10,2572.506605,0,74,66,1
1879,2600,10,5,10,3,10,41491.74481,2,22,181,3
1880,2602,20,1,10,1,10,12734.21253,0,38,82,3
1881,2604,20,1,40,3,20,4177.876779,0,88,109,3
1882,2605,50,3,10,3,20,9824.745841,1,61,82,3
1883,2607,50,2,10,2,20,19160.98994,0,59,239,3
1884,2610,10,5,10,3,10,8092.87696,0,46,102,2
1885,2611,10,5,40,3,10,3964.534974,0,23,106,3
1886,2613,10,5,10,1,10,9656.212573,0,29,125,3
1887,2614,30,5,10,3,10,8888.143979,0,69,111,1
1888,2615,20,5,10,3,20,7347.410517,0,62,61,3
1889,2616,10,3,10,3,20,8578.364528,2,47,107,2
1890,2618,40,1,10,3,10,8901.468512,0,45,74,2
1891,2619,30,1,10,2,10,2619.337376,0,56,66,2
1892,2620,20,1,10,3,10,8838.085637,3,10,114,1
1893,2621,20,4,40,3,10,10127.77087,0,97,132,3
1894,2622,40,1,10,3,10,4633.452912,0,93,117,3
1895,2623,20,3,10,3,10,7796.000083,0,74,199,2
1896,2625,10,5,10,3,20,7985.472561,0,28,66,1
1897,2626,20,5,40,3,10,3508.569533,1,96,98,3
1898,2627,10,5,40,3,20,2722.210707,0,70,71,3
1899,2628,40,1,10,3,10,2783.583044,0,62,71,2
1900,2632,10,5,10,3,20,8804.53711,0,20,74,3
1901,2633,20,5,30,3,10,7155.337765,0,31,64,3
1902,2634,20,1,30,3,10,3954.344534,0,50,103,3
1903,2635,20,5,40,3,10,15032.9003,0,19,65,3
1904,2636,50,1,30,3,20,8257.666512,0,47,73,3
1905,2637,10,5,30,3,20,9256.918609,0,76,118,3
1906,2639,40,1,10,1,20,2530.705137,0,2,63,1
1907,2640,50,1,10,3,20,5482.549359,0,31,68,2
1908,2641,20,5,10,2,10,4050.506193,0,89,101,2
1909,2643,30,5,40,3,20,2627.76229,0,86,69,2
1910,2644,30,1,10,3,10,7814.604545,0,22,66,3
1911,2645,20,5,10,3,20,6314.579645,0,17,79,2
1912,2646,40,1,10,1,20,6386.278164,1,9,82,3
1913,2647,30,1,10,2,20,2537.969253,0,32,64,3
1914,2648,20,1,10,1,20,5335.375586,2,92,69,3
1915,2650,20,3,30,3,10,4836.21886,0,81,128,3
1916,2651,20,1,10,3,10,6478.801192,1,86,83,1
1917,2652,10,5,10,2,20,35440.14262,0,20,110,3
1918,2653,30,3,10,3,10,2404.380963,2,47,62,2
1919,2654,30,1,10,1,20,9264.565015,0,35,117,3
1920,2656,30,5,10,1,20,5367.089817,0,57,67,1
1921,2658,40,3,10,3,20,8646.504109,0,44,108,2
1922,2660,50,4,10,3,10,4930.949334,0,12,61,1
1923,2662,30,3,10,3,10,8986.610653,0,95,111,3
1924,2664,20,3,10,2,10,10340.45566,0,17,89,2
1925,2665,20,3,10,1,10,6369.262355,0,72,83,3
1926,2667,30,3,40,3,20,4831.421687,1,0,64,3
1927,2668,20,5,10,3,20,4282.947971,1,70,109,1
1928,2669,20,2,10,2,10,5718.276608,0,78,73,1
1929,2670,10,5,10,3,10,2580.849899,0,59,66,3
1930,2672,50,2,10,3,10,5133.414764,0,41,64,2
1931,2673,30,5,10,3,20,9369.639891,0,19,115,2
1932,2674,20,1,10,3,20,3196.578455,0,84,80,1
1933,2675,20,5,10,1,20,4720.608872,0,30,61,3
1934,2676,50,4,10,3,20,8861.900439,0,44,110,2
1935,2678,10,3,10,3,10,6832.36853,0,55,85,3
1936,2679,20,3,30,1,10,2242.090803,1,60,64,2
1937,2682,30,5,10,3,10,5643.724704,1,31,72,3
1938,2683,10,4,10,3,20,5332.462694,0,30,66,2
1939,2685,30,3,40,3,20,8281.740124,0,9,108,3
1940,2686,30,2,10,3,20,7835.929299,0,15,195,2
1941,2687,20,5,10,1,10,2552.913868,0,7,67,1
1942,2688,30,5,10,3,20,2795.410029,0,31,70,1
1943,2690,20,5,10,3,10,6886.324494,0,73,87,3
1944,2691,30,5,30,3,20,5106.781547,4,69,72,1
1945,2694,20,3,10,3,20,7263.599744,0,95,180,1
1946,2695,40,2,10,3,20,8712.157741,0,0,216,1
1947,2696,30,4,10,3,10,9198.685111,0,6,115,3
1948,2698,10,1,10,3,20,6289.946999,0,32,79,3
1949,2700,30,5,10,3,10,6766.558551,0,59,87,3
1950,2701,10,1,10,3,10,4631.011293,0,35,114,3
1951,2703,20,5,10,3,20,9378.634228,0,78,117,3
1952,2704,20,1,10,3,20,15762.53198,0,75,66,1
1953,2705,40,2,10,2,10,2635.505781,0,4,66,3
1954,2706,20,5,10,3,20,5741.72743,0,79,71,1
1955,2707,20,5,10,3,10,8414.942855,0,50,105,1
1956,2708,20,1,10,3,10,9123.911266,0,12,114,3
1957,2712,10,1,30,2,10,3993.882994,0,16,110,3
1958,2714,20,3,10,3,20,8840.193762,4,46,115,3
1959,2715,30,4,10,3,20,6696.903521,0,79,83,1
1960,2716,30,1,10,3,10,8476.082867,0,41,109,3
1961,2717,10,1,10,2,20,5205.748188,0,0,66,3
1962,2719,30,1,10,2,20,4376.363592,0,63,111,1
1963,2720,20,3,10,3,10,12375.02163,0,73,103,3
1964,2724,20,3,10,3,10,8696.907111,1,71,109,2
1965,2725,20,1,10,3,10,2535.266473,0,64,63,2
1966,2726,30,4,10,2,10,5633.741543,2,65,72,2
1967,2727,20,3,10,3,10,5176.730072,0,46,65,2
1968,2728,30,5,10,2,10,5531.723723,0,81,71,1
1969,2729,30,1,10,3,20,2810.671023,3,59,72,3
1970,2730,20,5,10,3,20,2780.729047,0,22,69,3
1971,2731,30,5,10,3,20,2572.452634,5,97,68,1
1972,2732,30,5,10,2,10,7664.219255,1,44,199,1
1973,2734,30,3,10,1,10,2509.268453,0,83,64,3
1974,2735,40,3,10,3,10,14566.09246,0,28,122,1
1975,2736,50,1,40,3,10,3220.775528,0,3,87,3
1976,2737,10,5,10,3,10,3199.824902,0,72,80,2
1977,2739,20,5,10,3,10,4918.916267,0,41,63,3
1978,2740,10,3,10,1,20,5623.757656,1,21,71,1
1979,2741,20,5,10,3,10,5677.465907,0,86,72,1
1980,2742,20,5,40,1,10,3016.444225,0,63,86,3
1981,2743,30,5,10,3,10,5279.124682,0,48,68,1
1982,2745,40,2,10,3,10,2608.786334,0,78,65,1
1983,2746,10,3,10,3,10,7832.569008,0,36,66,3
1984,2747,30,5,40,2,10,4260.33573,0,65,119,3
1985,2748,10,1,10,1,10,2369.369299,0,88,61,3
1986,2750,10,5,10,3,20,2652.067994,0,9,66,2
1987,2751,10,5,10,3,20,2597.864075,0,97,65,1
1988,2752,30,2,10,3,20,7712.436971,0,5,95,1
1989,2753,20,2,10,3,20,4698.88415,0,2,116,2
1990,2754,50,5,10,2,10,3403.919366,1,1,88,1
1991,2758,30,5,10,3,10,6981.081694,2,45,89,2
1992,2759,20,1,10,3,20,16922.12519,0,19,139,2
1993,2760,20,2,10,1,10,7639.670244,0,87,196,1
1994,2761,20,1,10,1,10,19237.77089,2,55,66,2
1995,2762,20,4,10,3,20,2915.649943,0,42,72,2
1996,2763,10,1,10,3,20,4196.429642,0,82,105,3
1997,2766,30,2,10,1,10,3267.709691,3,19,90,2
1998,2767,10,1,10,3,10,2584.532849,0,7,65,1
1999,2768,30,5,10,1,20,5503.919257,1,77,71,1
2000,2769,50,5,10,3,20,8021.067105,0,26,67,3
2001,2772,40,5,10,3,20,7288.297591,0,21,91,2
2002,2773,20,3,10,3,10,5553.521059,0,99,138,3
2003,2776,30,5,10,2,10,2957.102851,0,96,74,2
2004,2777,20,1,10,3,20,19643.54421,0,71,61,2
2005,2778,30,5,10,3,20,4111.888285,0,55,103,2
2006,2783,30,1,10,3,10,2609.533154,0,57,66,3
2007,2784,10,3,10,2,20,10796.44832,2,16,69,3
2008,2785,10,5,10,3,20,2590.654042,0,38,65,1
2009,2786,30,1,10,2,10,29199.81072,0,76,149,1
2010,2787,10,4,10,3,20,4194.659772,0,21,105,2
2011,2788,30,3,10,3,20,10314.52484,3,25,65,1
2012,2789,50,3,10,3,10,9028.307862,0,0,112,3
2013,2790,10,1,30,3,10,3954.344534,0,50,103,3
2014,2791,30,1,40,1,10,6089.517361,0,39,84,3
2015,2793,30,5,10,3,20,9135.291575,0,1,113,3
2016,2796,20,1,10,3,10,2500.834374,0,36,63,3
2017,2798,20,1,10,3,20,2651.615963,0,56,66,2
2018,2799,30,5,30,3,10,2119.894333,4,56,61,3
2019,2800,10,4,10,2,20,7155.471967,0,65,89,3
2020,2801,30,3,10,3,10,5994.226432,0,58,76,1
2021,2803,10,3,10,2,10,2833.797966,0,71,73,3
2022,2804,30,5,10,1,10,22332.43946,0,3,97,3
2023,2806,10,5,10,3,20,2867.211836,0,43,71,1
2024,2807,20,5,10,2,10,14435.66453,1,5,122,3
2025,2808,10,5,10,3,20,5237.477743,0,36,131,3
2026,2809,30,1,10,3,10,7710.912153,0,14,64,2
2027,2810,30,5,10,3,10,5158.576449,0,35,66,2
2028,2811,30,1,10,3,20,5414.897604,1,10,136,3
2029,2813,10,3,10,3,10,5575.751228,0,39,69,1
2030,2814,30,1,30,3,10,2616.409509,0,36,69,3
2031,2815,20,1,10,2,10,4617.838205,0,4,118,2
2032,2818,20,5,10,3,10,8583.854913,0,20,71,3
